5000,I,40,76,56,41,14,46,72,1,32,85,
37,61,48,62,84,12,13,46,1,57,
71,43,90,90,58,68,5,19,92,52,
54,84,33,55,17,45,2,9,15,85,
37,33,49,83,9,96,30,82,75,46,
36,84,16,91,75,6,48,34,73,42,
82,14,37,45,52,91,48,6,97,68,
77,46,98,92,6,53,6,82,67,93,
29,51,67,54,99,83,23,25,64,100,
89,97,95,26,33,11,48,12,16,25,
66,61,6,62,81,35,80,47,71,16,
34,25,61,70,28,25,4,25,32,92,
72,70,75,20,93,38,84,46,88,39,
46,70,69,2,20,40,83,90,39,89,
23,3,79,57,21,35,13,6,67,37,
37,45,71,35,42,59,18,38,14,15,
78,83,36,53,50,76,14,58,72,11,
44,51,32,19,26,3,1,1,46,85,
43,44,90,29,28,44,35,78,4,59,
86,76,24,77,69,75,76,50,29,87,
19,45,86,57,24,15,84,6,27,16,
9,71,41,10,20,81,52,4,56,57,
33,72,44,59,39,16,93,14,64,22,
12,99,66,26,14,11,76,84,100,42,
61,18,84,14,90,10,34,7,19,48,
71,60,9,22,76,86,35,81,21,32,
86,4,95,34,55,15,42,34,19,57,
35,19,1,100,11,88,3,89,48,13,
4,63,8,64,58,97,51,51,64,80,
56,75,2,45,82,28,3,95,45,28,
71,75,96,14,17,17,88,75,51,34,
59,66,61,94,54,95,22,88,11,45,
45,76,30,1,56,5,62,18,90,6,
24,10,34,18,99,97,82,42,17,45,
21,74,42,69,4,13,25,99,35,64,
15,55,3,57,72,89,11,79,30,38,
72,14,9,49,33,5,72,9,67,10,
22,49,52,12,81,24,91,43,33,30,
43,32,96,39,31,5,37,26,52,75,
27,21,5,40,59,27,12,100,24,54,
54,79,53,82,73,89,8,30,11,4,
83,98,51,41,68,48,90,17,41,22,
84,39,39,36,48,99,94,10,99,72,
6,69,89,61,28,98,64,89,32,55,
27,5,10,25,82,47,86,38,15,24,
64,32,96,56,32,13,30,93,63,76,
78,29,46,56,89,97,86,24,93,35,
72,27,2,42,74,17,78,45,87,25,
9,40,79,96,99,25,14,50,51,82,
40,91,84,22,89,17,78,83,68,40,
80,92,61,78,71,6,35,93,37,7,
18,61,75,9,21,98,56,8,71,41,
79,19,100,66,42,8,50,18,44,70,
5,74,64,99,74,72,71,78,10,24,
72,10,3,62,58,28,19,10,18,17,
5,20,22,12,4,61,92,87,61,93,
15,3,57,70,6,1,99,1,42,94,
79,96,87,42,78,44,34,53,32,16,
86,69,24,9,19,92,50,88,30,62,
67,5,54,17,44,88,18,17,36,61,
96,81,16,76,38,90,28,55,87,31,
44,16,52,52,50,6,83,84,57,3,
72,45,51,53,94,69,87,37,32,76,
62,77,77,91,59,80,65,59,8,76,
69,30,3,63,24,97,49,34,62,35,
78,82,17,25,81,99,39,43,93,39,
36,77,32,75,36,1,3,8,63,84,
58,49,31,48,86,19,29,9,100,85,
40,82,88,81,91,62,65,6,61,78,
38,3,1,29,46,44,59,79,9,8,
81,18,27,55,34,67,28,65,53,99,
92,15,41,21,63,40,32,91,60,66,
72,3,87,18,53,16,17,77,68,44,
63,8,19,45,42,3,38,31,61,66,
62,88,92,48,52,71,3,79,1,85,
98,7,47,73,71,86,2,57,68,92,
24,81,47,57,1,96,39,4,75,5,
46,100,45,68,80,4,35,72,37,70,
13,95,89,53,71,32,15,29,81,85,
67,79,86,62,73,81,31,40,39,97,
77,12,70,29,10,6,44,71,88,30,
56,98,70,10,23,64,28,86,33,81,
41,3,59,25,24,45,44,89,36,52,
1,24,15,33,49,95,53,42,89,1,
12,98,80,97,90,94,67,29,42,89,
43,28,20,56,71,13,68,53,60,78,
33,84,65,24,63,76,28,24,53,93,
94,46,6,59,22,52,14,50,65,34,
37,61,52,69,44,63,35,97,27,28,
49,18,86,30,16,68,63,64,78,59,
11,47,83,91,16,18,57,96,70,58,
10,4,73,75,29,87,55,49,68,24,
73,7,100,71,83,84,49,62,96,22,
99,56,83,67,25,50,80,6,89,44,
2,71,69,92,49,94,73,48,51,14,
61,46,86,77,63,39,96,54,72,41,
9,21,56,18,9,90,3,73,80,41,
15,91,46,13,54,80,66,44,8,31,
48,33,82,43,46,91,85,80,84,53,
37,73,92,66,3,39,49,28,9,74,
98,35,62,87,53,51,58,57,96,34,
91,32,84,19,83,95,4,84,39,65,
29,69,73,26,63,81,59,18,14,96,
80,99,18,89,50,91,28,94,16,72,
11,2,100,31,49,95,21,82,13,57,
27,78,61,61,91,68,51,45,37,11,
42,54,31,94,66,95,64,14,31,90,
8,8,22,8,49,20,53,22,35,16,
97,61,44,54,33,33,76,95,16,98,
11,19,15,3,22,37,96,68,79,86,
42,25,95,12,43,4,10,43,58,71,
74,5,84,41,51,15,17,27,59,40,
58,5,84,24,74,83,26,71,74,17,
67,78,25,98,12,66,24,96,14,25,
81,19,64,62,70,33,99,56,4,57,
16,33,77,86,20,27,79,5,58,4,
62,37,28,18,63,11,75,49,18,19,
57,40,89,50,79,25,54,96,68,97,
7,83,3,35,44,16,44,44,41,94,
46,43,29,49,59,10,98,9,45,5,
81,27,27,77,8,55,71,71,6,46,
34,66,23,66,17,75,36,100,43,40,
94,41,31,98,78,33,15,78,52,75,
24,46,72,69,45,77,76,98,30,73,
32,25,70,12,70,81,69,47,61,93,
65,93,88,19,95,40,19,56,81,27,
70,2,99,48,21,80,86,26,90,56,
34,33,9,94,71,61,52,37,47,9,
35,16,55,33,96,3,69,41,26,46,
3,75,83,21,59,87,26,24,26,94,
66,73,99,93,12,44,34,94,27,90,
20,87,42,5,16,2,42,10,26,38,
16,52,87,59,9,73,82,3,24,19,
2,67,4,36,87,20,95,53,77,3,
6,63,31,3,1,59,80,98,37,64,
84,65,5,18,5,100,50,37,47,4,
19,7,73,47,59,74,40,49,72,57,
86,33,52,93,36,16,70,67,44,59,
47,64,6,91,13,71,51,60,31,3,
86,27,19,88,35,17,5,91,45,18,
68,17,5,74,14,87,3,46,7,72,
27,47,22,83,68,52,63,36,19,93,
28,64,72,78,3,87,5,8,4,58,
31,90,39,85,36,100,64,94,13,12,
77,79,49,33,99,32,23,13,81,25,
61,61,5,90,56,26,52,52,66,38,
1,95,73,33,13,32,85,33,57,2,
89,36,43,47,87,73,70,32,2,72,
29,9,59,46,78,89,66,8,51,54,
26,34,32,59,91,43,22,27,80,79,
71,74,32,69,79,25,80,7,43,10,
45,95,8,80,23,11,82,80,47,58,
18,21,89,44,16,14,18,20,65,57,
7,93,32,82,57,63,55,24,32,87,
49,3,9,8,54,91,57,67,74,52,
82,10,13,11,88,64,27,31,96,56,
15,3,56,11,25,3,88,67,13,73,
3,49,74,51,93,77,2,50,91,44,
62,5,3,63,30,61,50,2,23,91,
79,83,44,68,38,17,18,57,61,63,
98,96,54,13,16,37,37,28,66,56,
23,49,42,41,87,48,31,78,96,18,
53,45,35,25,96,49,94,46,67,99,
93,64,25,72,36,79,100,86,66,55,
20,34,40,10,98,43,17,63,17,84,
76,56,81,54,7,11,51,62,95,16,
80,66,75,86,81,38,30,63,69,25,
79,49,81,95,59,99,93,61,29,39,
24,27,36,73,26,54,83,31,24,50,
37,90,84,29,12,74,85,21,42,66,
53,62,20,70,33,12,91,40,21,92,
64,68,92,16,16,7,62,84,63,43,
36,14,12,53,96,5,86,70,63,42,
14,98,66,75,45,6,64,80,44,73,
20,3,76,46,97,47,15,16,79,60,
60,69,44,9,9,99,16,46,23,56,
41,40,74,92,10,82,55,13,65,85,
50,86,51,67,68,33,50,39,61,34,
90,40,65,99,5,52,43,73,64,15,
31,2,83,16,16,61,7,75,97,47,
29,68,74,16,29,35,81,53,69,73,
14,18,27,17,42,19,82,78,23,71,
84,48,24,54,59,94,94,96,97,91,
60,28,21,31,71,81,56,64,5,98,
4,16,59,69,74,66,76,51,42,52,
87,6,99,91,32,50,4,53,60,76,
78,2,79,8,74,98,29,82,82,49,
75,24,44,29,74,38,35,96,86,46,
16,94,37,32,58,89,26,64,57,65,
56,27,28,91,2,8,91,84,29,72,
84,63,67,87,48,59,70,24,69,26,
12,87,13,11,65,95,61,73,27,67,
63,27,20,24,85,47,85,74,47,94,
10,49,22,50,42,76,78,83,48,13,
53,82,30,60,73,39,61,17,96,37,
94,31,34,23,55,54,31,97,65,59,
49,23,44,95,40,29,31,9,64,65,
6,100,51,64,37,80,40,3,43,72,
67,89,3,24,54,65,22,95,11,82,
25,44,78,28,96,40,6,93,51,40,
7,92,39,33,79,14,100,95,61,19,
23,46,1,42,39,82,74,83,44,30,
16,9,89,43,82,17,57,98,39,41,
88,51,79,44,32,8,8,9,68,17,
90,59,7,13,12,16,32,5,83,72,
5,67,28,31,94,70,49,57,83,64,
12,82,16,96,52,59,68,37,96,75,
68,94,77,17,97,24,98,38,25,93,
10,46,85,90,45,76,91,35,67,9,
23,82,17,63,14,89,6,62,23,48,
17,40,36,2,15,52,24,83,76,44,
3,46,13,9,61,67,88,39,4,84,
59,88,19,12,98,41,7,12,52,72,
69,49,68,40,56,22,64,38,45,38,
22,44,32,28,24,95,32,51,29,28,
6,60,22,67,14,62,23,44,34,12,
7,31,75,32,33,50,21,60,52,11,
47,25,23,19,19,36,81,53,31,72,
28,24,47,39,20,77,69,24,75,75,
7,69,59,35,100,74,80,90,6,25,
46,64,42,24,28,28,88,64,18,30,
48,47,97,83,22,28,89,39,18,38,
60,79,23,94,96,77,69,93,64,85,
91,58,51,81,74,35,34,33,36,41,
81,59,73,8,35,33,36,1,33,64,
80,92,68,39,17,65,78,37,96,66,
94,99,73,33,3,33,48,70,91,6,
74,28,76,35,18,100,59,40,7,97,
92,21,76,26,44,16,73,93,100,18,
63,78,35,39,59,88,82,21,95,93,
3,28,90,83,52,72,62,85,77,51,
30,88,77,38,48,92,51,5,19,51,
63,81,10,67,97,86,65,25,96,65,
8,80,96,83,53,64,60,42,72,9,
45,16,14,11,69,30,74,27,43,51,
60,81,67,45,71,51,16,59,24,18,
97,43,41,60,81,98,6,30,22,46,
87,31,75,23,41,68,84,6,22,81,
86,29,47,24,84,55,12,65,50,87,
7,34,100,26,12,75,85,74,37,68,
92,72,28,94,98,74,77,60,42,97,
54,55,41,64,76,16,58,74,56,92,
69,5,66,72,62,8,33,83,61,18,
51,36,31,95,89,88,32,6,30,23,
34,92,32,34,16,16,20,97,96,63,
24,66,2,22,2,2,75,38,6,90,
77,47,90,85,35,20,86,56,47,66,
19,22,86,2,72,81,7,88,98,72,
52,34,63,34,65,90,54,55,67,91,
69,22,24,17,81,3,4,74,29,18,
99,39,8,55,92,100,24,75,98,89,
71,39,4,26,81,28,22,96,42,63,
33,100,50,81,12,55,25,74,41,6,
60,46,2,88,73,88,21,46,98,82,
92,2,49,4,45,4,19,24,29,72,
66,22,11,88,3,57,35,33,68,50,
84,59,46,28,83,47,35,15,41,23,
65,13,10,84,50,97,95,83,71,86,
57,60,67,60,67,100,50,85,10,64,
37,47,75,30,84,100,25,92,25,34,
23,40,90,27,28,2,6,20,49,12,
36,58,67,1,68,9,46,75,70,85,
73,64,1,13,27,75,64,14,33,4,
55,4,77,64,100,38,10,93,91,4,
5,54,31,32,39,86,34,94,88,6,
4,89,12,92,6,65,88,41,40,70,
63,43,45,52,13,51,51,1,36,37,
27,13,61,38,10,52,5,37,75,73,
40,81,87,49,3,17,14,81,9,65,
92,52,55,36,96,72,80,83,60,92,
73,53,77,74,22,11,48,7,17,58,
49,39,88,71,51,29,5,42,97,6,
80,74,63,25,40,56,51,19,98,62,
5,35,47,2,54,85,92,46,85,3,
82,90,88,85,82,81,88,45,35,84,
33,21,23,53,21,35,68,14,35,53,
18,16,93,34,96,19,77,5,82,7,
90,29,58,49,2,97,79,98,87,93,
61,31,52,32,99,45,66,47,5,31,
15,94,66,34,57,46,81,13,14,30,
6,81,26,58,55,90,17,33,71,3,
27,53,3,10,94,85,8,15,91,74,
40,99,35,98,36,56,95,5,49,31,
73,48,10,13,81,40,42,78,1,11,
54,3,21,86,69,25,5,86,81,87,
83,42,17,17,19,17,25,85,30,64,
70,98,47,19,47,6,8,81,67,48,
32,21,59,59,71,2,18,54,51,77,
24,76,26,61,28,61,72,7,33,42,
82,28,62,77,67,68,73,85,22,64,
1,81,68,14,56,90,79,26,99,46,
68,97,75,18,97,26,20,12,69,17,
64,10,96,11,34,73,46,13,80,33,
95,88,37,92,44,73,83,41,5,35,
12,92,42,49,11,43,35,8,30,94,
7,65,58,30,83,79,78,30,74,43,
27,59,100,71,20,10,77,16,81,12,
71,19,9,58,35,7,80,4,8,33,
10,34,16,100,22,61,11,82,6,67,
53,15,47,59,100,76,12,35,22,58,
94,94,63,84,30,16,22,6,30,44,
8,40,68,5,82,39,5,92,13,50,
54,45,31,43,9,24,87,51,29,6,
83,15,69,4,25,85,34,47,56,14,
80,29,96,85,32,15,97,28,23,67,
80,62,5,95,62,17,14,31,81,92,
77,4,45,99,60,13,31,25,3,71,
64,99,20,51,55,36,13,50,95,13,
60,53,68,13,100,26,84,15,5,83,
67,43,10,84,62,58,85,18,15,94,
67,15,90,61,76,59,98,13,13,69,
62,40,72,42,25,49,63,85,13,91,
93,9,20,100,42,11,44,68,1,7,
76,23,11,15,86,65,41,93,32,20,
18,38,90,55,18,52,96,97,42,29,
71,92,21,24,13,71,31,84,71,74,
68,23,3,100,75,13,85,9,15,80,
61,5,33,30,49,65,59,52,21,29,
1,54,64,29,10,73,44,48,30,84,
70,18,17,70,83,89,50,90,62,22,
33,40,13,37,18,60,57,82,27,45,
30,73,23,27,7,52,44,19,12,40,
38,58,13,9,82,5,64,6,49,41,
37,68,33,55,17,62,84,81,9,78,
90,81,53,33,50,29,93,72,47,87,
34,1,49,67,52,56,97,80,54,51,
69,92,11,8,89,91,24,13,65,88,
78,61,52,72,81,33,4,43,93,65,
11,89,32,4,33,11,48,29,35,66,
58,68,28,51,27,100,46,4,82,3,
79,86,47,3,20,55,62,77,62,26,
23,43,99,96,49,6,55,25,8,2,
72,96,75,21,62,95,73,74,84,47,
4,26,31,82,12,76,8,90,13,86,
23,13,79,78,77,37,93,5,95,26,
48,77,56,25,30,55,65,44,50,85,
86,59,25,28,13,61,13,16,58,60,
5,62,5,9,98,14,79,31,1,59,
89,1,1,28,98,98,45,96,80,25,
69,24,42,5,45,67,68,15,3,27,
91,5,75,22,10,93,99,55,77,19,
36,66,24,43,38,86,20,51,70,22,
2,39,18,81,38,5,93,89,30,7,
77,77,58,91,85,3,63,22,43,10,
81,68,54,44,10,56,79,54,8,79,
17,55,48,93,2,43,3,38,56,17,
13,78,12,66,85,8,97,51,40,24,
4,81,2,71,43,24,37,15,88,34,
55,30,24,37,90,36,64,66,1,41,
86,23,90,39,26,63,94,32,95,68,
5,66,32,37,87,8,84,90,22,36,
42,89,21,14,25,58,83,23,28,70,
96,5,27,98,85,11,17,62,18,36,
25,96,6,93,27,51,53,82,20,70,
65,76,92,51,37,96,83,56,37,19,
30,71,92,83,52,80,42,89,61,97,
21,79,1,37,46,20,27,21,56,26, 
